"danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","chorus_hit","sections","target","ID"
0.65,0.535,4,-10.462,1,0.0334,0.112,1.91e-05,0.186,0.423,130.644,164733,4,35.58736,7,"No",21333
0.428,0.226,0,-11.94,0,0.0349,0.874,0,0.138,0.37,101.384,104067,4,32.69869,7,"No",21334
0.414,0.29,1,-12.859,1,0.0339,0.77,0.000227,0.14,0.247,81.853,167480,4,46.41523,7,"No",21335
0.52,0.272,2,-9.158,0,0.0263,0.673,0.000416,0.133,0.471,144.358,173336,3,24.60945,10,"Yes",21336
0.696,0.529,11,-9.35,1,0.0753,0.735,0,0.0857,0.332,128.514,236933,3,22.4829,11,"No",21337
0.713,0.725,10,-7.376,1,0.038,0.773,0,0.258,0.871,113.265,155467,4,35.9541,7,"Yes",21338
0.752,0.471,8,-11.308,1,0.0758,0.402,0,0.155,0.94,110.226,123333,4,39.66865,6,"Yes",21339
0.477,0.404,7,-15.389,1,0.0279,0.743,4.74e-05,0.21,0.708,104.884,195867,3,54.95623,10,"Yes",21340
0.256,0.122,8,-18.97,1,0.0721,0.971,0.00026,0.724,0.039,79.571,613000,4,78.1079,23,"No",21341
0.598,0.324,6,-13.515,1,0.0277,0.816,0,0.203,0.687,138.357,139600,3,18.6701,9,"Yes",21342
0.487,0.226,11,-19.129,0,0.25,0.504,0.00316,0.153,0.185,101.867,955067,4,22.19985,39,"No",21343
0.573,0.749,9,-7.115,1,0.0323,0.66,2.77e-06,0.238,0.796,110.075,142333,4,59.06009,6,"Yes",21344
0.612,0.683,10,-8.53,1,0.0272,0.784,0,0.305,0.931,106.801,142907,4,50.21895,8,"Yes",21345
0.619,0.557,7,-10.715,0,0.0351,0.404,0,0.181,0.831,116.065,146867,4,26.04004,11,"Yes",21346
0.482,0.315,9,-8.763,1,0.0374,0.806,1.53e-06,0.331,0.409,119.614,149733,4,39.93153,8,"Yes",21347
0.729,0.401,10,-9.458,1,0.0418,0.644,0,0.0757,0.549,134.704,184093,4,29.17542,9,"No",21348
0.253,0.235,10,-12.934,0,0.0301,0.813,0.0754,0.114,0.219,169.935,141800,4,24.02949,10,"Yes",21349
0.474,0.32,4,-9.398,0,0.047,0.935,0.00102,0.105,0.451,181.408,125708,4,35.86631,5,"No",21350
0.588,0.672,11,-17.278,0,0.0361,0.00256,0.745,0.145,0.801,121.962,172067,4,36.95147,8,"Yes",21351
0.344,0.325,4,-14.034,0,0.0412,0.446,0.703,0.167,0.443,168.005,128600,4,29.60476,7,"No",21352
0.348,0.324,8,-13.139,1,0.0429,0.983,0.0146,0.21,0.338,104.149,210267,4,56.00347,7,"No",21353
0.752,0.744,7,-7.842,1,0.0653,0.17,3.98e-05,0.463,0.886,143.486,175467,4,41.17645,11,"Yes",21354
0.458,0.102,4,-13.536,1,0.0349,0.92,0.00425,0.255,0.537,144.248,165773,3,19.3423,10,"No",21355
0.612,0.136,7,-12.687,1,0.117,0.572,0,0.234,0.535,101.785,186440,4,28.71102,11,"Yes",21356
0.329,0.434,8,-8.69,1,0.0596,0.817,0.000167,0.159,0.72,186.611,132080,5,29.27335,8,"Yes",21357
0.656,0.563,5,-6.844,1,0.0652,0.625,0,0.0521,0.966,204.346,118413,4,19.88117,8,"Yes",21358
0.611,0.669,0,-12.532,1,0.0527,0.623,0.102,0.286,0.893,94.205,108840,4,24.40595,7,"No",21359
0.536,0.784,2,-8.569,1,0.0437,0.256,1.2e-05,0.576,0.797,81.638,147667,4,36.49136,7,"Yes",21360
0.558,0.633,7,-3.265,1,0.0329,0.487,0,0.129,0.871,72.494,112520,4,32.87427,6,"Yes",21361
0.83,0.561,0,-6.378,1,0.0405,0.667,0.14,0.0573,0.959,111.524,128559,4,36.79128,7,"No",21362
0.446,0.545,2,-10.108,1,0.0321,0.398,0.0032,0.164,0.774,113.252,241280,4,45.34881,12,"No",21363
0.396,0.452,7,-8.809,1,0.0326,0.814,0,0.192,0.307,103.264,178733,4,33.25193,9,"Yes",21364
0.553,0.282,0,-14.02,1,0.0503,0.329,0,0.0457,0.908,100.29,80573,4,44.79283,4,"No",21365
0.41,0.13,2,-16.79,1,0.0297,0.892,1.92e-05,0.0699,0.403,82.438,147427,4,23.49375,11,"Yes",21366
0.467,0.486,6,-8.478,0,0.109,0.758,0.124,0.407,0.563,89.132,265733,4,20.80917,11,"No",21367
0.319,0.249,1,-15.223,1,0.0493,0.862,0.0265,0.091,0.231,66.286,183096,4,81.66381,5,"No",21368
0.603,0.581,9,-11.03,1,0.224,0.748,0,0.562,0.83,137.483,177227,4,22.31848,12,"Yes",21369
0.522,0.538,9,-8.509,0,0.0287,0.35,0.00219,0.15,0.755,126.659,192377,4,16.28307,11,"No",21370
0.401,0.372,7,-9.119,1,0.0241,0.853,0.0741,0.117,0.254,77.595,202587,4,30.47555,9,"No",21371
0.562,0.697,7,-8.859,1,0.0903,0.586,0,0.0822,0.808,149.215,125893,4,36.14649,8,"Yes",21372
0.483,0.721,0,-6.836,1,0.032,0.729,0,0.189,0.562,95.261,369600,4,41.44029,14,"Yes",21373
0.16,0.112,7,-26.758,1,0.0416,0.934,0.702,0.128,0.112,73.111,263707,3,45.61521,14,"No",21374
0.665,0.782,6,-8.438,0,0.0307,0.12,4.19e-06,0.125,0.731,137.453,169000,4,30.58847,8,"Yes",21375
0.404,0.0634,2,-20.219,1,0.0998,0.966,0,0.14,0.17,179.558,241467,3,39.78497,11,"No",21376
0.277,0.36,9,-16.67,1,0.0333,0.574,0,0.569,0.351,109.777,239413,4,33.64309,13,"No",21377
0.596,0.714,9,-11.522,0,0.18,0.743,0.0767,0.226,0.961,121.665,194947,4,24.8343,9,"No",21378
0.563,0.73,8,-10.672,1,0.0392,0.694,0.877,0.131,0.546,130.763,132267,4,43.08466,7,"No",21379
0.799,0.661,8,-6.223,1,0.0675,0.0628,0.000332,0.152,0.672,111.902,162360,4,18.14274,9,"Yes",21380
0.284,0.081,5,-22.396,1,0.0344,0.914,0.467,0.122,0.342,91.975,181080,4,34.10252,10,"No",21381
0.495,0.241,0,-15.202,1,0.039,0.963,0.244,0.44,0.476,102.86,291413,4,20.28734,16,"No",21382
0.418,0.227,4,-15.537,0,0.0379,0.912,0.822,0.0956,0.21,103.586,395560,4,38.29647,15,"No",21383
0.716,0.412,3,-12.064,1,0.0354,0.869,0,0.0624,0.51,124.251,163920,4,34.27131,8,"Yes",21384
0.54,0.395,6,-23.413,1,0.0437,0.948,0.913,0.139,0.563,110.778,193053,4,55.49297,7,"No",21385
0.604,0.591,8,-6.874,0,0.0614,0.704,0,0.47,0.829,140.558,130893,4,56.76901,6,"Yes",21386
0.26,0.659,2,-8.98,1,0.0625,0.116,2.95e-05,0.499,0.538,184.38,149107,4,63.51709,5,"Yes",21387
0.211,0.292,0,-12.922,1,0.0299,0.567,0.927,0.0949,0.289,57.001,147428,4,47.3269,7,"No",21388
0.584,0.229,10,-18.21,1,0.0344,0.88,0.0428,0.111,0.736,110.44,203747,4,47.28345,10,"Yes",21389
0.371,0.495,2,-11.392,1,0.0362,0.887,0.926,0.178,0.316,134.157,186173,4,34.27121,11,"No",21390
0.342,0.179,0,-18.528,1,0.0652,0.975,0.0215,0.339,0.0483,131.854,203933,3,36.9749,10,"No",21391
0.589,0.649,0,-7.793,0,0.115,0.717,1.37e-05,0.613,0.86,81.315,137932,4,39.31649,8,"Yes",21392
0.706,0.151,6,-19.914,1,0.0413,0.987,0.628,0.102,0.602,102.429,156027,4,63.64855,6,"Yes",21393
0.247,0.135,4,-17.745,0,0.03,0.828,0.00052,0.151,0.194,88.427,157240,3,25.26911,9,"No",21394
0.733,0.287,7,-14.076,1,0.0359,0.611,0.0441,0.68,0.605,116.482,204493,4,21.55843,11,"Yes",21395
0.504,0.578,4,-9.302,1,0.031,0.408,0,0.321,0.654,132.411,174840,4,27.82932,9,"Yes",21396
0.498,0.00733,10,-35.44,1,0.0404,0.991,0.885,0.156,0.167,120.64,82293,3,56.5425,5,"No",21397
0.506,0.41,11,-9.521,0,0.0275,0.261,0,0.178,0.487,104.114,159133,4,20.7217,11,"Yes",21398
0.15,0.0309,5,-28.506,0,0.0441,0.966,0.945,0.114,0.0422,79.831,192573,3,73.61833,9,"No",21399
0.23,0.454,9,-15.639,1,0.074,0.705,0.00028,0.132,0.375,69.687,261760,3,24.82489,15,"No",21400
0.295,0.478,11,-7.98,0,0.0327,0.76,0,0.304,0.481,101.05,141333,3,79.81806,7,"Yes",21401
0.359,0.591,5,-8.668,1,0.0561,0.637,0,0.281,0.91,183.318,132667,4,20.52019,10,"Yes",21402
0.508,0.403,8,-12.112,1,0.0381,0.825,0,0.347,0.652,113.22,129693,4,36.07832,8,"No",21403
0.576,0.727,4,-9.973,0,0.05,0.702,0,0.324,0.751,173.854,141293,4,39.4218,6,"Yes",21404
0.775,0.194,5,-16.883,1,0.0731,0.941,0.00685,0.195,0.783,120.764,114773,3,30.05331,7,"Yes",21405
0.526,0.17,0,-19.159,1,0.0918,0.556,0.473,0.0802,0.302,95.812,417840,4,25.81718,15,"No",21406
0.489,0.267,1,-17.082,1,0.0447,0.885,0.765,0.0781,0.162,121.987,144163,4,20.93683,9,"No",21407
0.526,0.419,2,-9.889,1,0.0299,0.906,1.7e-06,0.234,0.636,121.959,152933,4,23.63121,10,"No",21408
0.299,0.0319,8,-27.814,1,0.0437,0.987,0.0072,0.0808,0.287,88.363,194360,4,32.57917,9,"No",21409
0.672,0.435,6,-10.059,1,0.0304,0.304,0.000103,0.186,0.628,98.022,115240,4,22.07485,7,"No",21410
0.517,0.246,9,-11.992,1,0.0308,0.788,0.00105,0.133,0.525,105.24,159760,4,37.42708,9,"Yes",21411
0.596,0.575,4,-14.254,0,0.04,0.449,0.000104,0.0839,0.745,107.573,164707,4,33.70329,6,"Yes",21412
0.401,0.454,7,-11.52,1,0.0339,0.688,1.5e-06,0.101,0.656,80.692,160773,4,58.76938,6,"Yes",21413
0.368,0.864,6,-5.926,1,0.172,0.185,0,0.249,0.689,170.335,140000,4,23.19973,9,"Yes",21414
0.631,0.544,0,-10.249,1,0.117,0.376,0.421,0.0489,0.832,124.9,150227,4,17.88021,9,"No",21415
0.493,0.189,4,-13.853,1,0.0298,0.898,0,0.149,0.507,97.758,206890,4,22.79889,11,"No",21416
0.432,0.431,2,-12.037,1,0.0284,0.653,0,0.293,0.673,100.904,175600,4,30.89697,10,"Yes",21417
0.517,0.342,9,-12.332,1,0.0337,0.891,0,0.168,0.282,112.725,170600,4,69.31845,8,"No",21418
0.487,0.385,10,-8.592,1,0.0372,0.746,0,0.114,0.413,48.409,208347,4,86.34336,5,"No",21419
0.451,0.358,6,-17.064,1,0.0517,0.556,4.44e-06,0.102,0.421,168.147,250594,4,33.10347,12,"Yes",21420
0.522,0.672,0,-12.882,1,0.0393,0.479,0.000584,0.0853,0.965,124.165,152067,4,74.47293,6,"Yes",21421
0.53,0.465,2,-6.231,1,0.0331,0.316,2.4e-05,0.0894,0.676,167.194,175640,3,30.07743,8,"Yes",21422
0.587,0.132,5,-12.665,0,0.0373,0.991,0.0136,0.109,0.525,114.047,189000,4,31.88212,12,"No",21423
0.564,0.319,10,-15.875,1,0.0349,0.568,0.711,0.147,0.849,102.689,121417,4,37.16719,7,"No",21424
0.498,0.266,10,-13.425,1,0.0348,0.768,0,0.0828,0.376,69.601,131227,4,51.28333,6,"Yes",21425
0.41,0.278,5,-14.448,1,0.0486,0.964,0.0295,0.151,0.336,130.698,306067,4,49.00655,12,"No",21426
0.25,0.159,9,-16.753,0,0.0329,0.922,6.89e-06,0.373,0.187,77.872,164840,5,29.79813,10,"No",21427
0.788,0.521,8,-9.12,1,0.0366,0.249,9.68e-06,0.125,0.916,115.81,134699,4,38.19377,8,"No",21428
0.703,0.722,4,-6.475,1,0.035,0.565,1.94e-05,0.28,0.973,125.396,162320,4,26.86431,11,"Yes",21429
0.341,0.572,5,-8.604,1,0.0359,0.762,2.38e-05,0.417,0.761,80.339,164141,4,22.92244,9,"Yes",21430
0.424,0.324,1,-8.323,1,0.0289,0.693,0.737,0.134,0.592,51.409,178827,4,30.82558,8,"Yes",21431
0.363,0.333,11,-6.677,1,0.028,0.577,4.07e-05,0.152,0.362,103.176,135747,3,31.52434,7,"No",21432
0.13,0.65,9,-5.606,0,0.0342,0.684,0.894,0.294,0.338,95.963,153267,4,54.76779,6,"No",21433
0.477,0.361,2,-18.104,1,0.0441,0.782,0.000117,0.131,0.387,78.191,525267,4,21.43155,21,"No",21434
0.747,0.769,9,-8.571,0,0.0768,0.643,0,0.2,0.825,130.627,153533,4,26.79195,7,"Yes",21435
0.632,0.925,0,-5.148,1,0.0751,0.733,6.17e-05,0.274,0.857,100.875,224726,4,29.94239,12,"No",21436
0.688,0.342,7,-16.55,1,0.0716,0.0539,0.219,0.0629,0.209,125.897,123000,4,65.7769,6,"No",21437
0.328,0.385,4,-12.011,1,0.0361,0.784,0.00159,0.913,0.462,120.918,242560,3,32.86966,14,"No",21438
0.415,0.325,0,-12.676,0,0.0454,0.859,0,0.0714,0.674,156.925,133747,4,34.59849,7,"No",21439
0.619,0.241,9,-16.459,0,0.03,0.827,0.915,0.105,0.403,108.126,117320,4,57.89346,6,"No",21440
0.427,0.635,7,-15.031,1,0.0758,0.218,0.887,0.393,0.433,130.949,443987,4,42.88261,20,"No",21441
0.617,0.808,10,-15.351,1,0.0394,0.323,0.933,0.349,0.955,150.591,118648,4,34.96001,7,"No",21442
0.795,0.186,4,-18.567,1,0.0408,0.836,0.0294,0.128,0.887,138.514,129346,4,83.31922,4,"Yes",21443
0.49,0.242,2,-16.683,0,0.0297,0.804,0.71,0.0954,0.398,103.96,176080,4,20.65027,10,"No",21444
0.602,0.578,3,-6.251,1,0.0309,0.782,3.59e-05,0.252,0.885,113.793,156493,4,30.08806,6,"No",21445
0.537,0.7,4,-6.852,0,0.0366,0.142,1.58e-06,0.383,0.695,117.111,214027,4,39.64598,8,"Yes",21446
0.657,0.383,11,-8.969,1,0.0272,0.517,0,0.199,0.744,101.849,357107,4,20.19182,20,"No",21447
0.535,0.235,10,-12.764,1,0.0278,0.874,2.19e-06,0.135,0.28,86.058,113827,4,17.90503,6,"No",21448
0.477,0.506,6,-11.669,0,0.0696,0.683,2.15e-05,0.0538,0.868,174.525,140320,4,33.53435,7,"Yes",21449
0.752,0.51,5,-8.587,0,0.0366,0.877,0,0.373,0.951,119.508,167840,4,24.88254,10,"Yes",21450
0.259,0.346,2,-14.652,0,0.0363,0.962,0.827,0.232,0.184,83.2,268333,3,34.13796,12,"No",21451
0.633,0.94,0,-7.749,1,0.127,0.403,0.00126,0.0742,0.619,115.328,85467,4,37.34952,6,"No",21452
0.466,0.125,11,-20.428,0,0.0372,0.863,0,0.121,0.338,111.43,182027,1,38.77796,10,"Yes",21453
0.584,0.217,9,-15.429,0,0.0322,0.839,0.000956,0.107,0.492,117.792,399427,4,78.05636,15,"Yes",21454
0.588,0.165,4,-20.076,1,0.0498,0.97,0.000117,0.206,0.605,135.958,110840,4,33.13377,6,"Yes",21455
0.534,0.115,0,-22.465,1,0.0467,0.876,0.00912,0.118,0.364,101.586,157760,4,49.36218,9,"Yes",21456
0.417,0.361,7,-9.994,1,0.0626,0.376,0,0.114,0.47,201.364,168493,4,36.32903,9,"Yes",21457
0.529,0.484,2,-13.635,1,0.0411,0.392,0.00646,0.349,0.72,122.156,170400,4,30.57694,9,"Yes",21458
0.229,0.0642,3,-15.848,1,0.0373,0.876,7.47e-05,0.0946,0.0789,96.901,124093,4,49.16744,5,"No",21459
0.568,0.733,10,-6.133,1,0.0367,0.441,0,0.218,0.907,133.828,158227,3,31.38258,7,"No",21460
0.595,0.643,5,-9.275,1,0.0365,0.76,0,0.538,0.73,135.633,158040,4,25.9394,12,"Yes",21461
0.567,0.574,10,-10.011,1,0.0462,0.0035,0.732,0.0775,0.883,159.349,113253,4,64.83294,4,"No",21462
0.587,0.599,10,-9.165,1,0.0279,0.633,0,0.24,0.964,136.181,158840,4,32.40553,7,"Yes",21463
0.176,0.0948,7,-21.2,0,0.0392,0.846,0.93,0.351,0.0383,72.182,103706,3,45.14644,5,"No",21464
0.721,0.535,8,-8.883,1,0.146,0.794,0,0.34,0.834,151.44,144787,4,48.32174,6,"No",21465
0.784,0.532,11,-8.763,1,0.0288,0.247,0.000323,0.309,0.962,107.155,129427,4,16.4403,9,"Yes",21466
0.485,0.0714,7,-19.614,1,0.0824,0.983,0,0.106,0.27,106.763,204533,3,40.61354,9,"No",21467
0.457,0.122,3,-18.622,1,0.037,0.972,5.83e-05,0.111,0.185,106.441,372933,3,43.35561,15,"No",21468
0.374,0.00526,7,-35.546,1,0.0533,0.996,0.912,0.0735,0.386,69.813,93387,4,41.0859,5,"No",21469
0.571,0.525,0,-7.486,1,0.0368,0.19,0,0.675,0.903,104.491,160360,4,61.17848,8,"No",21470
0.556,0.337,4,-6.181,0,0.0288,0.351,7.88e-06,0.225,0.664,102.013,176800,4,37.51731,11,"No",21471
0.198,0.0972,11,-21.315,0,0.0479,0.985,0.47,0.119,0.0398,147.372,195360,3,49.02366,8,"No",21472
0.554,0.559,9,-4.146,1,0.032,0.78,0,0.0146,0.871,113.66,191533,4,45.07047,10,"No",21473
0.702,0.704,9,-10.257,1,0.181,0.0664,0,0.225,0.816,116.491,158240,4,53.29203,7,"No",21474
0.676,0.211,3,-17.369,1,0.0361,0.977,0.834,0.116,0.47,142.782,169107,4,25.24664,10,"No",21475
0.682,0.612,8,-7.004,0,0.0381,0.284,0,0.0783,0.845,127.647,163280,4,49.02718,8,"Yes",21476
0.63,0.448,5,-15.015,1,0.0271,0.445,1.43e-05,0.271,0.753,104.024,133333,4,75.63479,4,"Yes",21477
0.647,0.769,11,-9.551,1,0.0349,0.623,0,0.15,0.781,125.474,131239,4,48.52896,6,"Yes",21478
0.29,0.339,0,-17.977,1,0.0344,0.783,0.00563,0.228,0.583,82.055,175200,4,70.33827,8,"No",21479
0.65,0.272,2,-18.52,1,0.039,0.81,1.82e-05,0.108,0.67,143.468,141973,4,22.04619,8,"Yes",21480
0.236,0.23,4,-19.493,0,0.038,0.913,0.913,0.104,0.114,179.315,74693,4,33.47409,5,"No",21481
0.655,0.513,5,-11.25,0,0.138,0.0679,0.0347,0.615,0.811,95.542,123747,4,36.85747,5,"No",21482
0.571,0.264,0,-16.709,1,0.0808,0.33,0.548,0.246,0.747,122.012,330960,3,41.70169,16,"No",21483
0.213,0.213,1,-11.896,1,0.0345,0.882,3.16e-05,0.0633,0.519,206.983,161533,3,43.24703,9,"Yes",21484
0.583,0.286,6,-8.041,0,0.0258,0.635,0.000276,0.337,0.315,95.263,151267,4,36.73766,8,"No",21485
0.599,0.578,0,-10.635,1,0.0368,0.000253,0.11,0.309,0.848,101.974,128280,4,19.60934,9,"No",21486
0.326,0.549,9,-13.886,1,0.0577,0.397,0,0.163,0.611,114.053,198813,4,24.57493,9,"No",21487
0.508,0.428,2,-12.716,1,0.0361,0.046,0.000719,0.752,0.677,138.029,170693,4,25.50006,10,"Yes",21488
0.588,0.795,9,-6.297,1,0.0339,0.797,0.00012,0.187,0.966,139.057,176379,4,26.95642,8,"Yes",21489
0.653,0.0718,1,-14.563,1,0.162,0.988,0.0136,0.101,0.294,100.562,173578,3,32.91208,8,"No",21490
0.419,0.287,4,-11.32,1,0.0618,0.948,0.0106,0.101,0.565,90.834,171693,4,23.93187,7,"No",21491
0.439,0.699,5,-9.627,1,0.072,0.256,0.0216,0.0945,0.797,155.365,150587,3,29.10789,8,"No",21492
0.528,0.68,10,-9.185,1,0.0483,0.224,0,0.175,0.928,98.645,165947,4,26.502,9,"No",21493
0.436,0.219,10,-17.6,0,0.0868,0.96,0.000166,0.251,0.248,92.692,216667,3,41.71355,9,"No",21494
0.464,0.518,5,-9.452,0,0.167,0.469,0,0.717,0.63,146.522,187307,4,22.51519,9,"No",21495
0.523,0.814,2,-9.377,1,0.0735,0.362,0,0.077,0.794,101.474,175507,4,21.5588,10,"No",21496
0.536,0.0488,0,-20.183,1,0.046,0.777,0.0116,0.13,0.182,114.533,217573,4,65.61169,7,"No",21497
0.538,0.566,2,-9.002,1,0.0309,0.198,0,0.099,0.509,129.176,174560,4,30.84127,9,"Yes",21498
0.651,0.651,7,-10.775,1,0.0387,0.0927,0.0826,0.402,0.761,116.156,157600,4,34.53469,9,"Yes",21499
0.41,0.295,8,-15.14,1,0.0452,0.954,0.0505,0.41,0.223,121.174,62333,4,25.17786,3,"No",21500
0.41,0.446,1,-17.75,1,0.0335,0.604,0.94,0.0868,0.856,168.64,309067,4,39.14272,17,"No",21501
0.317,0.149,1,-16.821,1,0.0377,0.984,0.002,0.197,0.184,130.241,247040,3,44.84734,10,"No",21502
0.243,0.208,0,-17.188,0,0.0377,0.715,0.768,0.149,0.0758,98.755,459693,4,27.34981,21,"No",21503
0.595,0.722,5,-11.593,0,0.0555,0.142,0.0019,0.109,0.907,90.469,139613,4,38.70905,6,"No",21504
0.601,0.913,1,-4.681,0,0.134,0.00659,0.0125,0.0713,0.91,115.348,141427,4,30.0778,8,"Yes",21505
0.523,0.769,2,-9.059,1,0.145,0.738,0,0.288,0.928,178.156,136518,4,33.56683,9,"Yes",21506
0.486,0.586,0,-8.007,1,0.0397,0.722,0,0.0855,0.684,117.33,163560,4,32.32515,9,"No",21507
0.403,0.615,9,-10.069,1,0.0362,0.942,0.344,0.929,0.58,133.802,131307,4,25.55857,8,"No",21508
0.516,0.188,9,-18.202,0,0.0774,0.982,7.88e-06,0.708,0.521,97.354,141388,4,73.81307,5,"No",21509
0.5,0.423,4,-9.411,1,0.0294,0.699,2.15e-06,0.0919,0.598,151.726,175362,3,23.45315,10,"Yes",21510
0.508,0.438,0,-6.833,1,0.0293,0.813,0,0.12,0.429,85.786,191356,4,14.94709,10,"Yes",21511
0.196,0.417,7,-8.161,1,0.0315,0.53,0.647,0.0641,0.196,87.702,179387,4,71.94469,7,"No",21512
0.191,0.11,5,-17.857,0,0.0369,0.936,0.971,0.304,0.204,119.084,92640,4,37.57055,4,"No",21513
0.685,0.521,0,-7.733,1,0.0696,0.98,0.000195,0.119,0.887,88.72,179773,4,52.70737,9,"No",21514
0.16,0.0258,2,-27.456,1,0.0416,0.966,0.452,0.115,0.0757,87.63,380693,4,23.88774,20,"No",21515
0.388,0.19,0,-19.812,1,0.0331,0.989,0.873,0.111,0.394,100.502,579853,4,67.6338,24,"No",21516
0.298,0.83,3,-7.343,1,0.0687,0.655,0.00152,0.446,0.687,182.117,184200,4,42.21383,12,"Yes",21517
0.226,0.0565,9,-23.336,0,0.0456,0.959,0.857,0.1,0.0391,124.979,542453,3,38.47505,28,"No",21518
0.651,0.0986,7,-25.281,1,0.944,0.406,0,0.324,0.153,82.821,124640,5,34.12988,5,"No",21519
0.467,0.0089,5,-37.56,1,0.056,0.995,0.944,0.0742,0.373,113.843,174867,3,39.94577,9,"No",21520
0.652,0.515,7,-19.55,1,0.118,0.49,0.14,0.962,0.645,143.004,351427,4,25.18887,17,"Yes",21521
0.339,0.406,10,-8.955,1,0.0319,0.865,1.1e-05,0.11,0.619,109.783,118133,3,50.08517,8,"Yes",21522
0.644,0.459,9,-11.702,1,0.0322,0.657,0,0.0876,0.852,92.801,137493,4,26.76934,6,"Yes",21523
0.666,0.909,4,-7.103,0,0.0639,0.637,0.000164,0.288,0.88,100.577,222089,4,30.01376,11,"No",21524
0.699,0.67,7,-10.307,0,0.0346,0.208,0,0.0905,0.927,135.997,166360,4,32.23542,8,"Yes",21525
0.61,0.688,7,-9.308,1,0.0357,0.573,0,0.164,0.761,119.831,165893,4,37.41241,9,"Yes",21526
0.502,0.68,5,-11.368,1,0.0406,0.75,0.0483,0.232,0.937,91.813,174160,4,33.70751,10,"Yes",21527
0.674,0.184,5,-19.764,1,0.0657,0.955,0.709,0.0922,0.383,119.606,33888,3,0,2,"No",21528
0.587,0.608,2,-10.425,1,0.0291,0.0492,0.000338,0.217,0.726,90.528,147827,4,25.31822,11,"Yes",21529
0.244,0.356,0,-13.262,1,0.035,0.922,0.0339,0.0767,0.294,83.026,153133,4,22.37704,8,"Yes",21530
0.237,0.188,1,-19.85,1,0.0467,0.993,0.201,0.118,0.0342,134.443,93927,5,23.88634,6,"No",21531
0.59,0.292,0,-10.665,1,0.0276,0.881,0,0.106,0.502,77.321,189103,4,63.68752,9,"No",21532
0.574,0.96,9,-0.81,0,0.0455,0.125,2.27e-05,0.23,0.65,105.008,181573,4,48.79365,7,"Yes",21533
0.469,0.598,7,-5.53,1,0.0304,0.495,1.16e-06,0.175,0.749,124.839,163867,3,68.09802,8,"Yes",21534
0.558,0.468,2,-11.112,1,0.0284,0.311,0,0.0536,0.745,114.282,181093,4,30.60706,9,"Yes",21535
0.282,0.937,9,-8.175,1,0.09,0.0107,0,0.293,0.194,145.872,149733,4,25.12621,9,"Yes",21536
0.323,0.0168,2,-24.957,0,0.0375,0.953,0.969,0.103,0.25,104.744,93373,4,41.59531,5,"No",21537
0.508,0.253,3,-17.518,1,0.0487,0.471,0.246,0.121,0.579,95.527,523760,4,57.87924,27,"No",21538
0.48,0.701,9,-6.417,1,0.0359,0.51,0,0.183,0.672,138.216,170520,4,34.43657,8,"Yes",21539
0.154,0.185,5,-14.063,1,0.0315,0.911,0.000267,0.112,0.15,83.969,166107,4,42.51415,10,"Yes",21540
0.533,0.194,10,-15.805,1,0.0373,0.874,8.97e-05,0.122,0.547,72.905,182013,4,34.51147,8,"No",21541
0.323,0.695,9,-11.953,0,0.0647,0.0501,0.219,0.204,0.633,175.488,50720,4,11.80967,3,"No",21542
0.378,0.447,2,-10.45,1,0.0325,0.622,0.47,0.112,0.513,91.439,147907,4,103.96364,5,"No",21543
0.568,0.832,5,-9.929,1,0.708,0.897,0,0.783,0.366,121.684,115537,4,37.27987,7,"No",21544
0.549,0.529,3,-12.291,0,0.108,0.76,0,0.206,0.464,82.755,184333,4,36.94589,7,"Yes",21545
0.419,0.516,5,-8.152,1,0.0297,0.722,0,0.563,0.769,172.476,177160,4,35.14448,9,"Yes",21546
0.481,0.662,4,-7.287,1,0.317,0.584,0,0.194,0.827,184.81,103200,4,31.07476,6,"No",21547
0.645,0.51,5,-10.733,1,0.0716,0.775,0,0.205,0.961,96.876,152427,4,21.8826,8,"No",21548
0.188,0.206,9,-17.323,0,0.0383,0.921,0.647,0.297,0.114,89.85,110800,3,26.19799,7,"No",21549
0.519,0.445,2,-15.858,1,0.0414,0.847,0.942,0.0862,0.356,118.629,100973,4,58.03358,4,"No",21550
0.538,0.291,5,-16.261,1,0.0398,0.608,0.905,0.24,0.35,111.165,163030,4,26.42141,8,"No",21551
0.53,0.873,4,-5.105,0,0.118,0.297,0,0.0521,0.583,162.154,161587,4,19.51348,8,"Yes",21552
0.243,0.303,5,-12.135,1,0.0302,0.906,0.000903,0.152,0.32,86.372,162440,1,36.63858,8,"No",21553
0.714,0.551,2,-6.17,0,0.0272,0.879,0,0.154,0.963,107.714,156240,4,60.01656,8,"Yes",21554
0.362,0.443,0,-7.525,0,0.0553,0.858,6.32e-05,0.32,0.488,62.338,143040,4,18.87253,9,"No",21555
0.498,0.589,5,-6.776,1,0.0312,0.814,1.12e-06,0.158,0.419,97.195,162133,4,35.08908,8,"Yes",21556
0.441,0.603,2,-11.486,1,0.0392,0.12,0,0.247,0.714,128.585,165600,4,75.64807,8,"No",21557
0.443,0.359,11,-13.26,0,0.0489,0.826,0,0.137,0.487,75.733,197732,4,58.73812,10,"No",21558
0.616,0.323,1,-12.569,1,0.0335,0.894,0.00209,0.115,0.67,87.861,173307,4,21.57075,12,"No",21559
